0
28
31
33
35
36
38
40
41
43
45
47
48
50
55
57
69
71
time	track	channel	bar	pitch	volume	instrument
1172	0	9	18	40	0	18
1172	0	0	18	72	0	18
1172	0	9	18	69	0	18
1172	0	0	18	55	0	18
1172	0	11	18	43	0	18
1172	0	11	18	55	0	18
1172	0	0	18	60	127	18
1172	0	0	18	67	0	18
1172	0	0	18	79	0	18
1172	0	0	18	67	127	18
1172	0	7	18	67	95	18
1172	0	5	18	67	127	18
1172	0	1	18	48	127	18
1172	0	0	18	64	127	18
1172	0	0	18	64	0	18
1172	0	2	18	67	127	18
1180	0	6	18	36	0	18
1180	0	0	18	72	127	18
1180	0	0	18	64	0	18
1180	0	0	18	60	0	18
1180	0	3	18	48	0	18
1180	0	1	18	62	0	18
1180	0	6	18	48	0	18
1180	0	1	18	48	0	18
1180	0	0	18	67	0	18
1180	0	0	18	79	127	18
1180	0	0	18	76	127	18
1180	0	11	18	43	127	18
1180	0	11	18	55	127	18
1180	0	9	18	41	112	18
1180	0	9	18	35	112	18
1180	0	9	18	36	112	18
1180	0	0	18	60	127	18
1180	0	3	18	55	127	18
1180	0	3	18	43	127	18
1180	0	1	18	60	127	18
1180	0	0	18	67	127	18
1180	0	3	18	36	0	18
1184	0	2	18	67	0	18
1184	0	7	18	67	0	18
1184	0	5	18	67	0	18
1184	0	11	18	55	0	18
1184	0	11	18	43	0	18
1188	0	0	18	64	127	18
1188	0	3	18	43	0	18
1188	0	0	18	76	0	18
1188	0	0	18	67	0	18
1188	0	1	18	60	0	18
1188	0	0	18	60	0	18
1188	0	9	18	35	0	18
1188	0	3	18	55	0	18
1188	0	0	18	79	0	18
1188	0	9	18	36	0	18
1188	0	9	18	41	0	18
1188	0	0	18	67	127	18
1188	0	0	18	60	127	18
1188	0	0	18	72	0	18
1188	0	7	18	60	94	18
1188	0	11	18	55	127	18
1188	0	11	18	43	127	18
1188	0	5	18	60	127	18
1188	0	9	18	41	112	18
1188	0	3	18	55	127	18
1188	0	3	18	48	127	18
1188	0	2	18	60	127	18
1188	0	1	18	48	127	18
1194	0	7	18	60	0	18
1194	0	5	18	60	0	18
1194	0	2	18	60	0	18
1196	0	0	18	55	127	18
1196	0	9	18	41	0	18
1196	0	0	18	64	0	18
1196	0	1	18	48	0	18
1196	0	0	18	67	0	18
1196	0	0	18	60	0	18
1196	0	0	18	67	127	18
1196	0	0	18	79	127	18
1196	0	0	18	72	127	18
1196	0	1	18	55	127	18
1196	0	2	18	65	127	18
1196	0	9	18	69	111	18
1196	0	9	18	40	111	18
1196	0	5	18	65	127	18
1196	0	7	18	65	94	18
1196	0	0	18	76	127	18
1202	0	2	18	65	0	18
1202	0	7	18	65	0	18
1202	0	5	18	65	0	18
1204	0	2	18	67	127	18
1204	0	0	18	72	0	18
1204	0	1	18	55	0	18
1204	0	0	18	55	0	18
1204	0	0	18	79	0	18
1204	0	0	18	76	0	18
1204	0	0	18	67	0	18
1204	0	9	18	40	0	18
1204	0	9	18	69	0	18
1204	0	0	18	60	127	18
1204	0	0	18	64	127	18
1204	0	1	18	48	127	18
1204	0	5	18	67	127	18
1204	0	7	18	67	94	18
1204	0	0	18	67	127	18
1208	0	11	18	55	0	18
1209	0	11	18	43	0	18
1210	0	2	18	67	0	18
1210	0	5	18	67	0	18
1210	0	7	18	67	0	18
1212	0	3	18	38	127	18
1212	0	1	18	62	127	18
1212	0	0	18	62	127	18
1212	0	0	18	50	127	18
1212	0	0	18	38	127	18
1212	0	3	18	48	0	18
1212	0	0	18	64	0	18
1212	0	0	18	67	0	18
1212	0	1	18	48	0	18
1212	0	3	18	55	0	18
1212	0	0	18	60	0	18
1212	0	2	18	69	127	18
1212	0	3	18	50	127	18
1212	0	9	18	41	111	18
1212	0	9	18	36	111	18
1212	0	9	18	35	111	18
1212	0	5	18	69	127	18
1212	0	6	18	38	127	18
1212	0	6	18	50	127	18
1212	0	11	18	41	127	18
1212	0	11	18	53	127	18
1212	0	7	18	69	94	18
1212	0	1	18	38	127	18
1218	0	5	18	69	0	18
1218	0	2	18	69	0	18
1218	0	7	18	69	0	18
1220	0	0	19	57	127	19
1220	0	9	19	35	0	19
1220	0	9	19	41	0	19
1220	0	0	19	38	0	19
1220	0	9	19	36	0	19
1220	0	0	19	62	0	19
1220	0	0	19	50	0	19
1220	0	2	19	67	127	19
1220	0	7	19	67	94	19
1220	0	5	19	67	127	19
1220	0	1	19	45	127	19
1220	0	0	19	62	127	19
1220	0	0	19	69	127	19
1220	0	1	19	38	0	19
1226	0	2	19	67	0	19
1226	0	5	19	67	0	19
1226	0	7	19	67	0	19
1228	0	0	19	62	0	19
1228	0	0	19	69	0	19
1228	0	5	19	65	127	19
1228	0	0	19	57	0	19
1228	0	1	19	45	0	19
1228	0	0	19	74	127	19
1228	0	0	19	77	127	19
1228	0	0	19	69	127	19
1228	0	1	19	50	127	19
1228	0	2	19	65	127	19
1228	0	9	19	69	111	19
1228	0	9	19	40	111	19
1228	0	7	19	65	94	19
1228	0	0	19	65	127	19
1228	0	1	19	53	127	19
1234	0	5	19	65	0	19
1234	0	7	19	65	0	19
1234	0	2	19	65	0	19
1236	0	9	19	40	0	19
1236	0	0	19	69	0	19
1236	0	0	19	77	0	19
1236	0	1	19	53	0	19
1236	0	11	19	53	0	19
1236	0	11	19	41	0	19
1236	0	0	19	65	0	19
1236	0	0	19	74	0	19
1236	0	1	19	50	0	19
1236	0	0	19	62	127	19
1236	0	0	19	69	127	19
1236	0	1	19	45	127	19
1236	0	2	19	60	127	19
1236	0	5	19	60	127	19
1236	0	7	19	60	94	19
1236	0	0	19	57	127	19
1236	0	9	19	69	0	19
1242	0	7	19	60	0	19
1242	0	2	19	60	0	19
1242	0	5	19	60	0	19
1244	0	0	19	77	127	19
1244	0	3	19	38	0	19
1244	0	3	19	50	0	19
1244	0	1	19	62	0	19
1244	0	0	19	62	0	19
1244	0	1	19	45	0	19
1244	0	0	19	69	0	19
1244	0	0	19	57	0	19
1244	0	6	19	38	0	19
1244	0	0	19	74	127	19
1244	0	6	19	50	0	19
1244	0	0	19	65	127	19
1244	0	0	19	69	127	19
1244	0	2	19	62	127	19
1244	0	1	19	57	127	19
1244	0	1	19	53	127	19
1244	0	1	19	50	127	19
1244	0	3	19	41	127	19
1244	0	3	19	53	127	19
1244	0	9	19	35	111	19
1244	0	9	19	41	111	19
1244	0	9	19	36	111	19
1244	0	7	19	62	94	19
1244	0	11	19	41	127	19
1244	0	5	19	62	127	19
1244	0	11	19	53	127	19
1248	0	11	19	41	0	19
1248	0	11	19	53	0	19
1250	0	7	19	62	0	19
1250	0	2	19	62	0	19
1250	0	5	19	62	0	19
1252	0	0	19	77	0	19
1252	0	9	19	35	0	19
1252	0	1	19	53	0	19
1252	0	9	19	36	0	19
1252	0	9	19	41	0	19
1252	0	1	19	50	0	19
1252	0	0	19	69	0	19
1252	0	0	19	74	0	19
1252	0	3	19	41	0	19
1252	0	0	19	65	0	19
1252	0	0	19	62	127	19
1252	0	0	19	69	127	19
1252	0	0	19	57	127	19
1252	0	1	19	45	127	19
1252	0	2	19	65	127	19
1252	0	3	19	45	127	19
1252	0	3	19	57	127	19
1252	0	9	19	41	111	19
1252	0	5	19	65	127	19
1252	0	11	19	36	127	19
1252	0	11	19	50	127	19
1252	0	7	19	65	94	19
1252	0	3	19	53	0	19
1258	0	7	19	65	0	19
1258	0	2	19	65	0	19
1258	0	5	19	65	0	19
1260	0	0	19	65	127	19
1260	0	0	19	74	127	19
1260	0	0	19	69	0	19
1260	0	0	19	57	0	19
1260	0	9	19	41	0	19
1260	0	1	19	45	0	19
1260	0	0	19	62	0	19
1260	0	0	19	77	127	19
1260	0	1	19	53	127	19
1260	0	1	19	50	127	19
1260	0	2	19	62	127	19
1260	0	9	19	40	111	19
1260	0	9	19	69	111	19
1260	0	5	19	62	127	19
1260	0	7	19	62	95	19
1260	0	0	19	69	127	19
1266	0	2	19	62	0	19
1266	0	5	19	62	0	19
1266	0	7	19	62	0	19
1268	0	0	19	74	0	19
1268	0	5	19	67	127	19
1268	0	7	19	67	95	19
1268	0	2	19	67	127	19
1268	0	1	19	53	0	19
1268	0	0	19	65	0	19
1268	0	0	19	77	0	19
1268	0	1	19	50	0	19
1268	0	0	19	69	0	19
1268	0	9	19	69	0	19
1268	0	0	19	62	127	19
1268	0	0	19	69	127	19
1268	0	0	19	57	127	19
1268	0	1	19	45	127	19
1268	0	9	19	40	0	19
1272	0	7	19	67	0	19
1272	0	5	19	67	0	19
1272	0	2	19	67	0	19
1272	0	7	19	65	95	19
1272	0	5	19	65	127	19
1272	0	2	19	65	127	19
1273	0	11	19	36	0	19
1273	0	11	19	50	0	19
1275	0	6	19	46	127	19
1276	0	1	19	58	127	19
1276	0	1	19	46	127	19
1276	0	1	19	45	0	19
1276	0	3	19	57	0	19
1276	0	0	19	57	0	19
1276	0	3	19	45	0	19
1276	0	0	19	69	0	19
1276	0	1	19	57	0	19
1276	0	0	19	46	127	19
1276	0	0	19	33	127	19
1276	0	0	19	62	0	19
1276	0	0	19	58	127	19
1276	0	11	19	41	127	19
1276	0	11	19	53	127	19
1276	0	3	19	41	127	19
1276	0	3	19	46	127	19
1276	0	1	19	34	127	19
1276	0	9	19	41	111	19
1276	0	9	19	36	111	19
1276	0	9	19	35	111	19
1276	0	6	19	41	127	19
1276	0	4	19	46	100	19
1276	0	4	19	58	100	19
1276	0	4	19	33	100	19
1284	0	0	20	46	0	20
1284	0	1	20	46	0	20
1284	0	1	20	34	0	20
1284	0	9	20	36	0	20
1284	0	0	20	33	0	20
1284	0	9	20	35	0	20
1284	0	4	20	46	0	20
1284	0	4	20	58	0	20
1284	0	4	20	33	0	20
1284	0	0	20	58	0	20
1284	0	9	20	41	0	20
1284	0	4	20	62	100	20
1284	0	4	20	53	100	20
1284	0	4	20	65	100	20
1284	0	4	20	58	100	20
1284	0	1	20	53	127	20
1284	0	0	20	62	127	20
1284	0	0	20	53	127	20
1284	0	0	20	65	127	20
1284	0	0	20	58	127	20
1291	0	0	20	65	127	20
1291	0	4	20	62	0	20
1291	0	0	20	77	127	20
1291	0	1	20	53	0	20
1291	0	4	20	53	0	20
1291	0	4	20	65	0	20
1291	0	4	20	58	0	20
1291	0	0	20	65	0	20
1291	0	0	20	58	0	20
1291	0	0	20	62	0	20
1291	0	0	20	62	127	20
1291	0	0	20	53	0	20
1291	0	0	20	82	127	20
1291	0	1	20	58	127	20
1291	0	9	20	31	111	20
1291	0	9	20	69	111	20
1291	0	9	20	28	111	20
1291	0	9	20	40	111	20
1291	0	4	20	82	100	20
1291	0	4	20	65	100	20
1291	0	4	20	62	100	20
1291	0	4	20	77	100	20
1291	0	4	20	70	100	20
1291	0	4	20	58	100	20
1291	0	0	20	70	127	20
1291	0	0	20	58	127	20
1295	0	4	20	82	0	20
1295	0	0	20	82	0	20
1295	0	0	20	77	0	20
1295	0	4	20	77	0	20
1299	0	9	20	28	0	20
1299	0	4	20	62	0	20
1299	0	4	20	58	0	20
1299	0	9	20	40	0	20
1299	0	0	20	62	0	20
1299	0	9	20	69	0	20
1299	0	4	20	65	0	20
1299	0	11	20	53	0	20
1299	0	0	20	58	0	20
1299	0	1	20	58	0	20
1299	0	4	20	70	0	20
1299	0	0	20	65	0	20
1299	0	9	20	31	0	20
1299	0	0	20	70	127	20
1299	0	0	20	70	0	20
1299	0	11	20	41	0	20
1299	0	4	20	74	100	20
1299	0	4	20	65	100	20
1299	0	4	20	62	100	20
1299	0	4	20	70	100	20
1299	0	9	20	40	111	20
1299	0	9	20	31	111	20
1299	0	1	20	62	127	20
1299	0	0	20	74	127	20
1299	0	0	20	65	127	20
1299	0	0	20	62	127	20
1299	0	9	20	69	111	20
1301	0	7	20	65	0	20
1301	0	2	20	65	0	20
1301	0	5	20	65	0	20
1306	0	6	20	46	0	20
1307	0	0	20	53	127	20
1307	0	0	20	70	0	20
1307	0	3	20	46	0	20
1307	0	9	20	31	0	20
1307	0	1	20	58	0	20
1307	0	0	20	74	0	20
1307	0	3	20	41	0	20
1307	0	0	20	65	0	20
1307	0	4	20	74	0	20
1307	0	4	20	62	0	20
1307	0	9	20	40	0	20
1307	0	9	20	69	0	20
1307	0	1	20	62	0	20
1307	0	0	20	62	0	20
1307	0	4	20	65	0	20
1307	0	6	20	41	0	20
1307	0	4	20	70	0	20
1307	0	4	20	53	100	20
1307	0	11	20	41	127	20
1307	0	0	20	58	127	20
1307	0	0	20	46	127	20
1307	0	0	20	65	127	20
1307	0	1	20	46	127	20
1307	0	1	20	60	127	20
1307	0	1	20	53	127	20
1307	0	3	20	46	127	20
1307	0	3	20	53	127	20
1307	0	9	20	69	111	20
1307	0	9	20	40	111	20
1307	0	4	20	58	100	20
1307	0	9	20	28	111	20
1307	0	4	20	46	100	20
1307	0	4	20	65	100	20
1307	0	11	20	53	127	20
1307	0	9	20	31	111	20
1311	0	9	20	40	0	20
1311	0	11	20	41	0	20
1311	0	11	20	53	0	20
1311	0	0	20	69	127	20
1311	0	9	20	69	0	20
1311	0	9	20	28	0	20
1311	0	9	20	69	111	20
1311	0	9	20	31	111	20
1311	0	1	20	69	127	20
1311	0	9	20	40	111	20
1311	0	4	20	69	100	20
1311	0	9	20	31	0	20
1315	0	0	20	67	127	20
1315	0	1	20	67	127	20
1315	0	4	20	69	0	20
1315	0	1	20	69	0	20
1315	0	9	20	40	0	20
1315	0	9	20	31	0	20
1315	0	1	20	53	0	20
1315	0	1	20	46	0	20
1315	0	9	20	69	0	20
1315	0	3	20	53	0	20
1315	0	0	20	69	0	20
1315	0	0	20	65	0	20
1315	0	4	20	65	0	20
1315	0	3	20	46	0	20
1315	0	7	20	65	95	20
1315	0	10	20	53	127	20
1315	0	1	20	53	127	20
1315	0	2	20	65	127	20
1315	0	3	20	53	127	20
1315	0	3	20	48	127	20
1315	0	9	20	38	111	20
1315	0	9	20	36	111	20
1315	0	5	20	65	127	20
1315	0	6	20	65	127	20
1315	0	6	20	53	127	20
1315	0	4	20	67	100	20
1315	0	11	20	36	127	20
1315	0	11	20	48	127	20
1319	0	0	20	67	0	20
1319	0	4	20	67	0	20
1319	0	9	20	36	0	20
1319	0	1	20	67	0	20
1319	0	1	20	69	127	20
1319	0	4	20	69	100	20
1319	0	9	20	38	0	20
1319	0	0	20	69	127	20
1321	0	10	20	53	0	20
1321	0	7	20	65	0	20
1321	0	5	20	65	0	20
1321	0	2	20	65	0	20
1323	0	0	20	69	0	20
1323	0	1	20	60	127	20
1323	0	0	20	67	127	20
1323	0	4	20	46	0	20
1323	0	4	20	58	0	20
1323	0	0	20	46	0	20
1323	0	1	20	69	0	20
1323	0	4	20	69	0	20
1323	0	0	20	58	0	20
1323	0	0	20	53	0	20
1323	0	4	20	53	0	20
1323	0	1	20	53	0	20
1323	0	0	20	60	127	20
1323	0	7	20	67	95	20
1323	0	10	20	55	127	20
1323	0	4	20	60	100	20
1323	0	4	20	67	100	20
1323	0	5	20	67	127	20
1323	0	9	20	36	111	20
1323	0	9	20	41	111	20
1323	0	9	20	35	111	20
1323	0	2	20	67	127	20
1323	0	1	20	40	127	20
1323	0	1	20	67	127	20
1323	0	1	20	48	127	20
1327	0	4	20	67	0	20
1327	0	1	20	67	0	20
1327	0	0	20	65	127	20
1327	0	1	20	65	127	20
1327	0	4	20	65	100	20
1327	0	0	20	67	0	20
1329	0	7	20	67	0	20
1329	0	2	20	67	0	20
1329	0	10	20	55	0	20
1329	0	5	20	67	0	20
1331	0	0	20	60	127	20
1331	0	1	20	65	0	20
1331	0	0	20	60	0	20
1331	0	1	20	40	0	20
1331	0	4	20	65	0	20
1331	0	4	20	60	0	20
1331	0	9	20	36	0	20
1331	0	9	20	35	0	20
1331	0	1	20	60	0	20
1331	0	1	20	48	0	20
1331	0	0	20	65	0	20
1331	0	2	20	65	127	20
1331	0	1	20	60	127	20
1331	0	7	20	65	95	20
1331	0	10	20	53	127	20
1331	0	4	20	60	100	20
1331	0	5	20	65	127	20
1331	0	9	20	28	111	20
1331	0	9	20	41	0	20
1331	0	9	20	40	111	20
1331	0	9	20	69	111	20
1331	0	9	20	31	111	20
1334	0	11	20	48	0	20
1335	0	6	20	53	0	20
1335	0	11	20	36	0	20
1335	0	9	20	31	111	20
1335	0	4	20	60	0	20
1335	0	9	20	31	0	20
1335	0	0	20	60	0	20
1335	0	9	20	28	0	20
1335	0	9	20	40	0	20
1335	0	0	20	57	127	20
1335	0	1	20	57	127	20
1335	0	9	20	69	111	20
1335	0	9	20	40	111	20
1335	0	4	20	57	100	20
1335	0	9	20	69	0	20
1337	0	5	20	65	0	20
1337	0	2	20	65	0	20
1337	0	7	20	65	0	20
1337	0	10	20	53	0	20
1338	0	2	20	68	127	20
1338	0	9	20	40	0	20
1338	0	6	20	65	0	20
1338	0	1	20	60	0	20
1338	0	3	20	48	0	20
1338	0	1	20	60	0	20
1338	0	4	20	57	0	20
1338	0	1	20	57	0	20
1338	0	9	20	31	0	20
1338	0	0	20	57	0	20
1338	0	3	20	53	0	20
1338	0	0	20	60	127	20
1338	0	0	20	48	127	20
1338	0	1	20	72	127	20
1338	0	9	20	69	0	20
1338	0	7	20	68	95	20
1338	0	1	20	48	127	20
1338	0	3	20	36	127	20
1338	0	3	20	48	127	20
1338	0	9	20	55	111	20
1338	0	9	20	36	111	20
1338	0	9	20	35	111	20
1338	0	9	20	41	111	20
1338	0	9	20	57	111	20
1338	0	5	20	68	127	20
1338	0	6	20	56	127	20
1338	0	4	20	60	100	20
1338	0	4	20	48	100	20
1338	0	10	20	56	127	20
1338	0	11	20	56	127	20
1338	0	11	20	44	127	20
1344	0	7	20	68	0	20
1344	0	2	20	68	0	20
1344	0	5	20	68	0	20
1344	0	10	20	56	0	20
1346	0	0	20	64	127	20
1346	0	4	20	48	0	20
1346	0	9	20	41	0	20
1346	0	4	20	64	100	20
1346	0	1	20	48	0	20
1346	0	0	20	60	0	20
1346	0	1	20	72	0	20
1346	0	9	20	35	0	20
1346	0	9	20	36	0	20
1346	0	0	20	48	0	20
1346	0	4	20	60	0	20
1346	0	0	20	60	127	20
1346	0	0	20	55	127	20
1346	0	0	20	67	127	20
1346	0	7	20	67	95	20
1346	0	10	20	55	127	20
1346	0	4	20	67	100	20
1346	0	4	20	55	100	20
1346	0	5	20	67	127	20
1346	0	2	20	67	127	20
1346	0	1	20	55	127	20
1346	0	1	20	72	127	20
1346	0	4	20	60	100	20
1352	0	7	21	67	0	21
1352	0	10	21	55	0	21
1352	0	5	21	67	0	21
1352	0	2	21	67	0	21
1354	0	0	21	72	127	21
1354	0	4	21	64	0	21
1354	0	9	21	55	0	21
1354	0	1	21	72	0	21
1354	0	9	21	57	0	21
1354	0	0	21	55	0	21
1354	0	4	21	67	0	21
1354	0	0	21	60	0	21
1354	0	4	21	60	0	21
1354	0	0	21	67	0	21
1354	0	1	21	55	0	21
1354	0	0	21	67	127	21
1354	0	0	21	64	127	21
1354	0	0	21	60	127	21
1354	0	9	21	55	111	21
1354	0	1	21	72	127	21
1354	0	0	21	64	0	21
1354	0	7	21	65	95	21
1354	0	10	21	53	127	21
1354	0	4	21	72	100	21
1354	0	4	21	60	100	21
1354	0	4	21	64	100	21
1354	0	4	21	67	100	21
1354	0	5	21	65	127	21
1354	0	9	21	69	111	21
1354	0	9	21	40	111	21
1354	0	9	21	28	111	21
1354	0	2	21	65	127	21
1354	0	1	21	60	127	21
1354	0	4	21	55	0	21
1360	0	7	21	65	0	21
1360	0	2	21	65	0	21
1360	0	5	21	65	0	21
1360	0	10	21	53	0	21
1362	0	11	21	56	0	21
1362	0	4	21	72	0	21
1362	0	0	21	60	0	21
1362	0	9	21	69	0	21
1362	0	0	21	67	0	21
1362	0	11	21	44	0	21
1362	0	4	21	67	0	21
1362	0	1	21	60	0	21
1362	0	0	21	64	0	21
1362	0	4	21	64	0	21
1362	0	1	21	72	0	21
1362	0	0	21	72	0	21
1362	0	0	21	64	127	21
1362	0	9	21	40	0	21
1362	0	10	21	55	127	21
1362	0	0	21	60	127	21
1362	0	0	21	55	127	21
1362	0	0	21	67	127	21
1362	0	1	21	72	127	21
1362	0	4	21	60	0	21
1362	0	1	21	55	127	21
1362	0	2	21	67	127	21
1362	0	4	21	64	100	21
1362	0	4	21	60	100	21
1362	0	7	21	67	95	21
1362	0	4	21	55	100	21
1362	0	4	21	67	100	21
1362	0	5	21	67	127	21
1367	0	5	21	67	0	21
1367	0	7	21	67	0	21
1367	0	2	21	67	0	21
1367	0	10	21	55	0	21
1370	0	0	21	64	127	21
1370	0	4	21	64	0	21
1370	0	9	21	55	0	21
1370	0	0	21	64	0	21
1370	0	3	21	36	0	21
1370	0	6	21	56	0	21
1370	0	9	21	28	0	21
1370	0	4	21	67	0	21
1370	0	4	21	55	0	21
1370	0	4	21	60	0	21
1370	0	0	21	55	0	21
1370	0	0	21	67	0	21
1370	0	0	21	60	0	21
1370	0	0	21	67	127	21
1370	0	3	21	48	0	21
1370	0	9	21	35	111	21
1370	0	11	21	53	127	21
1370	0	1	21	55	0	21
1370	0	0	21	76	127	21
1370	0	1	21	64	127	21
1370	0	3	21	55	127	21
1370	0	3	21	48	127	21
1370	0	9	21	36	111	21
1370	0	9	21	41	111	21
1370	0	9	21	55	111	21
1370	0	4	21	64	100	21
1370	0	4	21	67	100	21
1370	0	4	21	72	100	21
1370	0	4	21	76	100	21
1370	0	0	21	72	127	21
1370	0	11	21	41	127	21
1374	0	11	21	53	0	21
1374	0	11	21	41	0	21
1378	0	4	21	76	0	21
1378	0	3	21	55	0	21
1378	0	1	21	72	0	21
1378	0	9	21	35	0	21
1378	0	0	21	76	0	21
1378	0	0	21	64	0	21
1378	0	0	21	72	0	21
1378	0	3	21	48	0	21
1378	0	0	21	67	0	21
1378	0	0	21	64	127	21
1378	0	4	21	64	0	21
1378	0	1	21	64	0	21
1378	0	9	21	36	0	21
1378	0	9	21	41	0	21
1378	0	4	21	67	0	21
1378	0	0	21	55	127	21
1378	0	4	21	72	0	21
1378	0	7	21	65	95	21
1378	0	0	21	60	127	21
1378	0	0	21	67	127	21
1378	0	3	21	55	127	21
1378	0	1	21	55	127	21
1378	0	2	21	65	127	21
1378	0	3	21	48	127	21
1378	0	9	21	41	111	21
1378	0	5	21	65	127	21
1378	0	6	21	53	127	21
1378	0	6	21	65	127	21
1378	0	4	21	64	100	21
1378	0	4	21	60	100	21
1378	0	4	21	55	100	21
1378	0	4	21	67	100	21
1378	0	10	21	53	127	21
1378	0	11	21	41	127	21
1378	0	11	21	53	127	21
1385	0	10	21	53	0	21
1385	0	7	21	65	0	21
1385	0	5	21	65	0	21
1385	0	2	21	65	0	21
1386	0	0	21	67	127	21
1386	0	0	21	60	127	21
1386	0	4	21	64	0	21
1386	0	0	21	64	0	21
1386	0	4	21	60	0	21
1386	0	0	21	55	0	21
1386	0	9	21	41	0	21
1386	0	4	21	67	0	21
1386	0	0	21	67	0	21
1386	0	1	21	55	0	21
1386	0	4	21	67	100	21
1386	0	0	21	60	0	21
1386	0	4	21	55	0	21
1386	0	0	21	72	127	21
1386	0	7	21	67	95	21
1386	0	4	21	72	100	21
1386	0	4	21	60	100	21
1386	0	5	21	67	127	21
1386	0	9	21	55	111	21
1386	0	9	21	40	111	21
1386	0	9	21	28	111	21
1386	0	9	21	69	111	21
1386	0	2	21	67	127	21
1386	0	1	21	60	127	21
1386	0	10	21	55	127	21
1386	0	1	21	72	127	21
1386	0	9	21	55	0	21
1392	0	5	21	67	0	21
1392	0	7	21	67	0	21
1392	0	2	21	67	0	21
1392	0	10	21	55	0	21
1394	0	0	21	64	127	21
1394	0	9	21	69	0	21
1394	0	1	21	60	0	21
1394	0	9	21	40	0	21
1394	0	5	21	65	127	21
1394	0	0	21	67	0	21
1394	0	4	21	72	0	21
1394	0	0	21	72	0	21
1394	0	4	21	60	0	21
1394	0	1	21	72	0	21
1394	0	0	21	60	127	21
1394	0	0	21	60	0	21
1394	0	4	21	67	0	21
1394	0	10	21	53	127	21
1394	0	4	21	67	100	21
1394	0	4	21	55	100	21
1394	0	4	21	60	100	21
1394	0	4	21	64	100	21
1394	0	2	21	65	127	21
1394	0	1	21	55	127	21
1394	0	0	21	67	127	21
1394	0	0	21	55	127	21
1394	0	7	21	65	95	21
1397	0	11	21	53	0	21
1398	0	6	21	53	0	21
1398	0	11	21	41	0	21
1400	0	10	21	53	0	21
1400	0	7	21	65	0	21
1400	0	5	21	65	0	21
1400	0	2	21	65	0	21
1402	0	4	21	60	0	21
1402	0	0	21	46	127	21
1402	0	1	21	72	127	21
1402	0	1	21	55	0	21
1402	0	9	21	28	0	21
1402	0	9	21	55	0	21
1402	0	6	21	65	0	21
1402	0	0	21	60	0	21
1402	0	3	21	48	0	21
1402	0	4	21	67	0	21
1402	0	4	21	64	0	21
1402	0	0	21	67	0	21
1402	0	4	21	55	0	21
1402	0	0	21	55	0	21
1402	0	0	21	64	0	21
1402	0	0	21	58	127	21
1402	0	3	21	55	0	21
1402	0	11	21	44	127	21
1402	0	7	21	68	95	21
1402	0	2	21	68	127	21
1402	0	3	21	38	127	21
1402	0	1	21	46	127	21
1402	0	3	21	46	127	21
1402	0	9	21	41	111	21
1402	0	9	21	55	111	21
1402	0	9	21	35	111	21
1402	0	9	21	57	111	21
1402	0	5	21	68	127	21
1402	0	6	21	56	127	21
1402	0	4	21	58	100	21
1402	0	4	21	46	100	21
1402	0	10	21	56	127	21
1402	0	11	21	56	127	21
1402	0	9	21	36	111	21
1408	0	2	21	68	0	21
1408	0	5	21	68	0	21
1408	0	10	21	56	0	21
1408	0	7	21	68	0	21
1410	0	0	21	58	127	21
1410	0	7	21	67	95	21
1410	0	0	21	62	127	21
1410	0	4	21	58	0	21
1410	0	0	21	46	0	21
1410	0	9	21	41	0	21
1410	0	9	21	35	0	21
1410	0	1	21	46	0	21
1410	0	0	21	58	0	21
1410	0	9	21	36	0	21
1410	0	4	21	46	0	21
1410	0	0	21	65	127	21
1410	0	10	21	55	127	21
1410	0	4	21	53	100	21
1410	0	4	21	65	100	21
1410	0	4	21	58	100	21
1410	0	4	21	62	100	21
1410	0	5	21	67	127	21
1410	0	2	21	67	127	21
1410	0	1	21	53	127	21
1410	0	1	21	72	127	21
1410	0	0	21	53	127	21
1410	0	1	21	72	0	21
1416	0	2	22	67	0	22
1416	0	7	22	67	0	22
1416	0	10	22	55	0	22
1416	0	5	22	67	0	22
1418	0	0	22	70	127	22
1418	0	0	22	65	0	22
1418	0	9	22	55	0	22
1418	0	1	22	72	0	22
1418	0	4	22	58	0	22
1418	0	9	22	57	0	22
1418	0	0	22	58	0	22
1418	0	9	22	28	112	22
1418	0	4	22	53	0	22
1418	0	0	22	62	0	22
1418	0	4	22	62	0	22
1418	0	0	22	53	0	22
1418	0	1	22	53	0	22
1418	0	0	22	65	127	22
1418	0	0	22	62	127	22
1418	0	7	22	65	95	22
1418	0	4	22	65	0	22
1418	0	0	22	58	127	22
1418	0	4	22	65	100	22
1418	0	1	22	72	127	22
1418	0	1	22	58	127	22
1418	0	2	22	65	127	22
1418	0	9	22	55	112	22
1418	0	9	22	69	112	22
1418	0	9	22	40	112	22
1418	0	5	22	65	127	22
1418	0	4	22	62	100	22
1418	0	4	22	70	100	22
1418	0	4	22	58	100	22
1418	0	10	22	53	127	22
1423	0	10	22	53	0	22
1423	0	2	22	65	0	22
1423	0	5	22	65	0	22
1423	0	7	22	65	0	22
1426	0	4	22	65	0	22
1426	0	0	22	65	0	22
1426	0	9	22	69	0	22
1426	0	4	22	58	0	22
1426	0	4	22	70	0	22
1426	0	0	22	70	0	22
1426	0	11	22	44	0	22
1426	0	0	22	62	0	22
1426	0	1	22	72	0	22
1426	0	4	22	62	0	22
1426	0	11	22	56	0	22
1426	0	9	22	40	0	22
